date,Open,High,Low,Close,adjClose,Volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-08-22,456.73,457.45,445.01,446.12,438.7,1692800,1692800,-10.61,-2.32,451.3275,"August 22, 22",-0.0232
2022-08-23,451.97,453.04,444.38,449.56,442.08,2339729,2339729,-2.41,-0.53322,449.7375,"August 23, 22",-0.0053322
2022-08-24,479.65,487.8,465.33,465.77,458.02,3587400,3587400,-13.88,-2.89,474.6375,"August 24, 22",-0.0289
2022-08-25,464.8,466.69,457.69,465.85,458.1,1701836,1701836,1.05,0.2259,463.7575,"August 25, 22",0.002259
2022-08-26,466.95,467.85,447.84,448.46,441.0,1777839,1777839,-18.49,-3.96,457.775,"August 26, 22",-0.0396
2022-08-29,438.25,446.39,436.17,436.8,429.53,1796632,1796632,-1.45,-0.33086,439.4025,"August 29, 22",-0.0033086
2022-08-30,440.0,443.82,428.16,433.2,425.99,1251000,1251000,-6.8,-1.55,436.295,"August 30, 22",-0.0155
2022-08-31,439.09,441.28,429.86,431.78,424.6,1294300,1294300,-7.31,-1.66,435.5025,"August 31, 22",-0.0166
2022-09-01,427.39,428.2,415.66,425.5,418.42,1994300,1994300,-1.89,-0.44222,424.1875,"September 01, 22",-0.0044222
2022-09-02,432.74,433.98,418.0,420.06,413.07,1299923,1299923,-12.68,-2.93,426.195,"September 02, 22",-0.0293
2022-09-06,420.5,422.63,413.73,418.76,411.79,1391021,1391021,-1.74,-0.41379,418.905,"September 06, 22",-0.0041379
2022-09-07,421.29,438.72,419.01,435.29,428.05,1421921,1421921,14.0,3.32,428.5775,"September 07, 22",0.0332
2022-09-08,429.52,440.87,427.63,439.04,431.74,1131100,1131100,9.52,2.22,434.265,"September 08, 22",0.0222
2022-09-09,441.37,452.6,441.32,450.03,442.54,1292200,1292200,8.66,1.96,446.33,"September 09, 22",0.0196
2022-09-12,457.33,459.99,449.88,455.37,447.79,1250320,1250320,-1.96,-0.42857,455.6425,"September 12, 22",-0.0042857
2022-09-13,434.26,439.69,428.02,429.31,422.17,1697766,1697766,-4.95,-1.14,432.82,"September 13, 22",-0.0114
2022-09-14,430.74,437.26,425.73,436.84,429.57,1475305,1475305,6.1,1.42,432.6425,"September 14, 22",0.0142
2022-09-15,433.24,436.93,419.66,422.12,415.1,1468240,1468240,-11.12,-2.57,427.9875,"September 15, 22",-0.0257
2022-09-16,418.7,424.39,414.02,423.0,415.96,2095746,2095746,4.3,1.03,420.0275,"September 16, 22",0.0103
2022-09-19,415.28,424.22,415.05,423.69,416.64,1270000,1270000,8.41,2.03,419.56,"September 19, 22",0.0203
2022-09-20,420.06,421.19,414.08,417.82,410.87,1271437,1271437,-2.24,-0.53326,418.2875,"September 20, 22",-0.0053326
2022-09-21,422.14,427.92,408.5,408.68,401.88,1485940,1485940,-13.46,-3.19,416.81,"September 21, 22",-0.0319
2022-09-22,404.82,406.65,395.45,396.71,390.11,2261463,2261463,-8.11,-2.0,400.9075,"September 22, 22",-0.02
2022-09-23,394.9,395.46,386.37,393.97,387.42,1680833,1680833,-0.93,-0.2355,392.675,"September 23, 22",-0.002355
2022-09-26,394.36,404.83,393.1,395.8,389.21,1819200,1819200,1.44,0.36515,397.0225,"September 26, 22",0.0036515
2022-09-27,399.7,407.29,395.23,400.77,394.1,1624379,1624379,1.07,0.2677,400.7475,"September 27, 22",0.002677
2022-09-28,404.06,412.0,398.81,409.29,402.48,1710600,1710600,5.23,1.29,406.04,"September 28, 22",0.0129
2022-09-29,401.14,404.79,394.12,396.81,390.21,1999240,1999240,-4.33,-1.08,399.215,"September 29, 22",-0.0108
2022-09-30,395.27,403.0,387.01,387.32,380.88,2001502,2001502,-7.95,-2.01,393.15,"September 30, 22",-0.0201
2022-10-03,389.32,399.53,388.0,396.8,390.2,1819044,1819044,7.48,1.92,393.4125,"October 03, 22",0.0192
2022-10-04,406.44,414.72,405.18,412.01,405.15,1788900,1788900,5.57,1.37,409.5875,"October 04, 22",0.0137
2022-10-05,405.3,417.44,400.79,413.58,406.7,1200803,1200803,8.28,2.04,409.2775,"October 05, 22",0.0204
2022-10-06,412.37,417.3,407.22,411.32,405.24,1282700,1282700,-1.05,-0.25463,412.0525,"October 06, 22",-0.0025463
2022-10-07,402.16,403.72,391.39,392.96,387.15,1414346,1414346,-9.2,-2.29,397.5575,"October 07, 22",-0.0229
2022-10-10,393.0,394.91,379.71,387.64,381.91,1305335,1305335,-5.36,-1.36,388.815,"October 10, 22",-0.0136
2022-10-11,384.32,389.45,374.53,383.48,377.81,1786800,1786800,-0.84,-0.21857,382.945,"October 11, 22",-0.0021857
2022-10-12,386.48,399.79,383.1,388.06,382.32,2210700,2210700,1.58,0.40882,389.3575,"October 12, 22",0.0040882
2022-10-13,373.12,398.99,371.01,395.78,389.93,1731654,1731654,22.66,6.07,384.725,"October 13, 22",0.0607
2022-10-14,402.36,403.08,379.57,380.11,374.49,1804634,1804634,-22.25,-5.53,391.28,"October 14, 22",-0.0553
2022-10-17,393.23,405.14,391.79,403.74,397.77,2311597,2311597,10.51,2.67,398.475,"October 17, 22",0.0267
2022-10-18,415.85,420.0,401.51,408.65,402.61,1704579,1704579,-7.2,-1.73,411.5025,"October 18, 22",-0.0173
2022-10-19,408.82,412.21,399.78,402.07,396.13,1291883,1291883,-6.75,-1.65,405.72,"October 19, 22",-0.0165
2022-10-20,403.22,408.61,397.97,401.15,395.22,1399133,1399133,-2.07,-0.51337,402.7375,"October 20, 22",-0.0051337
2022-10-21,404.02,418.61,395.82,417.18,411.01,1488927,1488927,13.16,3.26,408.9075,"October 21, 22",0.0326
2022-10-24,420.0,421.07,405.15,417.76,411.59,1411900,1411900,-2.24,-0.53333,415.995,"October 24, 22",-0.0053333
2022-10-25,420.83,433.79,420.34,432.08,425.69,1292028,1292028,11.25,2.67,426.76,"October 25, 22",0.0267
2022-10-26,425.61,437.13,420.09,424.39,418.12,1355356,1355356,-1.22,-0.28665,426.805,"October 26, 22",-0.0028665
2022-10-27,430.23,431.67,420.13,422.0,415.76,998512,998512,-8.23,-1.91,426.0075,"October 27, 22",-0.0191
2022-10-28,422.0,432.81,416.62,431.79,425.41,1169625,1169625,9.79,2.32,425.805,"October 28, 22",0.0232
2022-10-31,427.56,430.8,423.81,427.5,421.18,1038535,1038535,-0.06,-0.01403312,427.4175,"October 31, 22",-0.0001403312
2022-11-01,433.48,434.14,387.06,394.77,388.94,4241904,4241904,-38.71,-8.93,412.3625,"November 01, 22",-0.0893
2022-11-02,402.52,408.99,384.82,385.03,379.34,2702592,2702592,-17.49,-4.35,395.34,"November 02, 22",-0.0435
2022-11-03,375.84,382.62,364.33,364.99,359.6,3252131,3252131,-10.85,-2.89,371.945,"November 03, 22",-0.0289
2022-11-04,371.66,371.66,352.63,361.19,355.85,3187821,3187821,-10.47,-2.82,364.285,"November 04, 22",-0.0282
2022-11-07,363.56,370.5,357.48,370.11,364.64,1650158,1650158,6.55,1.8,365.4125,"November 07, 22",0.018
2022-11-08,372.45,391.1,370.13,382.57,376.92,2668592,2668592,10.12,2.72,379.0625,"November 08, 22",0.0272
2022-11-09,376.97,379.65,368.13,368.55,363.1,1446963,1446963,-8.42,-2.23,373.325,"November 09, 22",-0.0223
2022-11-10,397.35,403.75,388.0,403.24,397.28,3088323,3088323,5.89,1.48,398.085,"November 10, 22",0.0148
2022-11-11,402.26,411.94,398.64,408.04,402.01,1720200,1720200,5.79,1.44,405.22,"November 11, 22",0.0144
2022-11-14,400.05,403.57,391.04,397.66,391.78,1801837,1801837,-2.39,-0.59743,398.08,"November 14, 22",-0.0059743
2022-11-15,414.5,416.48,401.78,407.02,401.0,2076400,2076400,-7.48,-1.8,409.945,"November 15, 22",-0.018
2022-11-16,407.02,407.1,390.83,393.66,387.84,1260116,1260116,-13.36,-3.28,399.6525,"November 16, 22",-0.0328
2022-11-17,384.6,388.49,378.02,381.88,376.24,2050259,2050259,-2.72,-0.70723,383.2475,"November 17, 22",-0.0070723
2022-11-18,388.47,389.43,369.94,380.07,374.45,2046170,2046170,-8.4,-2.16,381.9775,"November 18, 22",-0.0216
2022-11-21,376.57,380.4,372.16,375.0,369.46,1429458,1429458,-1.57,-0.41692,376.0325,"November 21, 22",-0.0041692
2022-11-22,379.99,394.0,375.0,392.23,386.43,2298740,2298740,12.24,3.22,385.305,"November 22, 22",0.0322
2022-11-23,390.42,400.1,390.06,395.85,390.0,1489068,1489068,5.43,1.39,394.1075,"November 23, 22",0.0139
2022-11-25,394.85,395.83,391.48,392.47,386.67,861800,861800,-2.38,-0.60276,393.6575,"November 25, 22",-0.0060276
2022-11-28,394.38,398.7,383.48,385.64,379.94,1691577,1691577,-8.74,-2.22,390.55,"November 28, 22",-0.0222
2022-11-29,381.63,385.34,377.43,379.71,374.1,1716339,1716339,-1.92,-0.50311,381.0275,"November 29, 22",-0.0050311
2022-11-30,375.49,411.49,374.0,407.59,401.57,4902337,4902337,32.1,8.55,392.1425,"November 30, 22",0.0855
2022-12-01,407.89,418.22,405.0,416.07,409.92,1943100,1943100,8.18,2.01,411.795,"December 01, 22",0.0201
2022-12-02,401.87,409.17,400.16,407.92,401.89,1876030,1876030,6.05,1.51,404.78,"December 02, 22",0.0151
2022-12-05,401.16,404.2,393.18,395.14,389.3,1499032,1499032,-6.02,-1.5,398.42,"December 05, 22",-0.015
2022-12-06,395.45,395.49,385.16,389.78,384.02,1209860,1209860,-5.67,-1.43,391.47,"December 06, 22",-0.0143
2022-12-07,388.06,394.19,385.39,388.65,382.91,968668,968668,0.59,0.15204,389.0725,"December 07, 22",0.0015204
2022-12-08,391.6,406.72,389.46,405.36,399.37,1525725,1525725,13.76,3.51,398.285,"December 08, 22",0.0351
2022-12-09,404.19,405.83,399.28,399.83,393.92,1061329,1061329,-4.36,-1.08,402.2825,"December 09, 22",-0.0108
2022-12-12,400.73,410.98,398.33,410.78,404.71,1810523,1810523,10.05,2.51,405.205,"December 12, 22",0.0251
2022-12-13,432.11,441.98,422.21,428.39,422.06,3247700,3247700,-3.72,-0.86089,431.1725,"December 13, 22",-0.0086089
2022-12-14,426.53,434.24,416.15,418.92,412.73,1631448,1631448,-7.61,-1.78,423.96,"December 14, 22",-0.0178
2022-12-15,410.94,415.16,394.24,396.53,390.67,1741524,1741524,-14.41,-3.51,404.2175,"December 15, 22",-0.0351
2022-12-16,392.73,393.99,380.55,384.98,379.29,3565663,3565663,-7.75,-1.97,388.0625,"December 16, 22",-0.0197
2022-12-19,388.74,388.74,377.5,383.52,377.85,1535452,1535452,-5.22,-1.34,384.625,"December 19, 22",-0.0134
2022-12-20,381.87,390.06,380.82,387.08,381.36,1320220,1320220,5.21,1.36,384.9575,"December 20, 22",0.0136
2022-12-21,389.43,396.39,384.26,393.33,387.52,1330126,1330126,3.9,1.0,390.8525,"December 21, 22",0.01
